Source,Target,Weight
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153255662404.jpg,Few,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153255662404.jpg,False,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153255662404.jpg,Pickup Truck,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153255662404.jpg,Parked,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153255662404.jpg,One-Way,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153255662404.jpg,Forward,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153255662404.jpg,Waiting,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153255662404.jpg,Good,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153255662404.jpg,NoImpairments,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153255662404.jpg,Clear,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153255662404.jpg,1,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153258162404.jpg,Commercial,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153258162404.jpg,Daytime,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153258162404.jpg,Clear,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153258162404.jpg,Dry,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153258162404.jpg,2,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153258162404.jpg,Not Clearly Visible,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153258162404.jpg,None,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153258162404.jpg,NoSign,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153258162404.jpg,Not Visible,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153258162404.jpg,Few,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153258162404.jpg,False,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153258162404.jpg,Cars,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153258162404.jpg,Parked,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153258162404.jpg,Two-Way,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153258162404.jpg,Forward,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153258162404.jpg,Moving,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153258162404.jpg,Good,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153258162404.jpg,NoImpairments,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153258162404.jpg,2,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153261762404.jpg,Industrial,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153261762404.jpg,Daytime,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153261762404.jpg,Overcast,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153261762404.jpg,Dry,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153261762404.jpg,2,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153261762404.jpg,Visible,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153261762404.jpg,Street Parking,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153261762404.jpg,No Parking,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153261762404.jpg,None,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153261762404.jpg,Few,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153261762404.jpg,False,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153261762404.jpg,Sedan,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153261762404.jpg,Parked,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153261762404.jpg,One-Way,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153261762404.jpg,Forward,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153261762404.jpg,Waiting,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153261762404.jpg,Good,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153261762404.jpg,NoImpairments,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153261762404.jpg,Clear,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153261762404.jpg,1,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153274662404.jpg,Parking Area,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153274662404.jpg,Daytime,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153274662404.jpg,Cloudy,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153274662404.jpg,Dry,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153274662404.jpg,2,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153274662404.jpg,Visible,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153274662404.jpg,Crosswalk,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153274662404.jpg,NoSign,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153274662404.jpg,Not Visible,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153274662404.jpg,Few,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153274662404.jpg,False,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153274662404.jpg,SUV,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153274662404.jpg,Parked,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153274662404.jpg,None,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153274662404.jpg,One-Way,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153274662404.jpg,Forward,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153274662404.jpg,Moving,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153274662404.jpg,Good,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153274662404.jpg,NoImpairments,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153274662404.jpg,Clear,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153274662404.jpg,3,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153278912404.jpg,Parking Area,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153278912404.jpg,Daytime,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153278912404.jpg,Partly Cloudy,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153278912404.jpg,Dry,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153278912404.jpg,2,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153278912404.jpg,Visible,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153278912404.jpg,None,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153278912404.jpg,Stop Sign,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153278912404.jpg,Few,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153278912404.jpg,False,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153278912404.jpg,Sedan,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153278912404.jpg,Parked,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153278912404.jpg,One-Way,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153278912404.jpg,Forward,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153278912404.jpg,Waiting,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153278912404.jpg,Good,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153278912404.jpg,NoImpairments,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153278912404.jpg,Clear,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153278912404.jpg,1,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153280912404.jpg,Parking Area,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153280912404.jpg,Daytime,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153280912404.jpg,Cloudy,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153280912404.jpg,Dry,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153280912404.jpg,2,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153280912404.jpg,Visible,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153280912404.jpg,Crosswalk,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153280912404.jpg,Stop Sign,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153280912404.jpg,Few,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153280912404.jpg,False,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153280912404.jpg,Cars,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153280912404.jpg,Parked,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153280912404.jpg,None,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153280912404.jpg,One-Way,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153280912404.jpg,Forward,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153280912404.jpg,Slowing Down,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153280912404.jpg,Good,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153280912404.jpg,NoImpairments,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153280912404.jpg,Clear,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153280912404.jpg,4,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153284912404.jpg,Parking Area,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153284912404.jpg,Daytime,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153284912404.jpg,Overcast,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153284912404.jpg,Dry,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153284912404.jpg,2,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153284912404.jpg,Visible,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153284912404.jpg,Crosswalk,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153284912404.jpg,Parking Sign,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153284912404.jpg,Multiple,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153284912404.jpg,False,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153284912404.jpg,Sedan,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153284912404.jpg,SUV,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153284912404.jpg,Parked,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153284912404.jpg,None,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153284912404.jpg,Two-Way,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153284912404.jpg,Forward,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153284912404.jpg,Moving,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153284912404.jpg,Good,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153284912404.jpg,NoImpairments,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153284912404.jpg,Clear,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153284912404.jpg,2,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153286162404.jpg,Parking Area,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153286162404.jpg,Daytime,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153286162404.jpg,Overcast,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153286162404.jpg,Dry,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153286162404.jpg,1,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153286162404.jpg,Visible,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153286162404.jpg,Crosswalk,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153286162404.jpg,Stop Sign,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153286162404.jpg,Speed Limit,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153286162404.jpg,Multiple,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153286162404.jpg,False,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153286162404.jpg,Sedan,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153286162404.jpg,SUV,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153286162404.jpg,Parked,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153286162404.jpg,None,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153286162404.jpg,Two-Way,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153286162404.jpg,Forward,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153286162404.jpg,Moving,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153286162404.jpg,Reduced,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153286162404.jpg,NoImpairments,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153286162404.jpg,Clear,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153286162404.jpg,3,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153291262404.jpg,Parking Area,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153291262404.jpg,Daytime,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153291262404.jpg,Overcast,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153291262404.jpg,Dry,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153291262404.jpg,2,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153291262404.jpg,Visible,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153291262404.jpg,Crosswalk,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153291262404.jpg,Parking Sign,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153291262404.jpg,Few,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153291262404.jpg,True,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153291262404.jpg,Sedan,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153291262404.jpg,In Motion,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153291262404.jpg,None,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153291262404.jpg,False,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153291262404.jpg,Two-Way,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153291262404.jpg,Forward,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153291262404.jpg,Moving,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153291262404.jpg,Good,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153291262404.jpg,NoImpairments,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153291262404.jpg,Clear,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153291262404.jpg,2,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153295262404.jpg,Parking Area,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153295262404.jpg,Daytime,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153295262404.jpg,Overcast,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153295262404.jpg,Dry,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153295262404.jpg,1,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153295262404.jpg,Visible,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153295262404.jpg,None,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153295262404.jpg,Two-Way Traffic,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153295262404.jpg,Multiple,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153295262404.jpg,True,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153295262404.jpg,Sedan,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153295262404.jpg,SUV,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153295262404.jpg,In Motion,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153295262404.jpg,Parked,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153295262404.jpg,Two-Way,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153295262404.jpg,Forward,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153295262404.jpg,Moving,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153295262404.jpg,Reduced,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153295262404.jpg,NoImpairments,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153295262404.jpg,Clear,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153295262404.jpg,2,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153296912404.jpg,Parking Area,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153296912404.jpg,Daytime,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153296912404.jpg,Overcast,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153296912404.jpg,Dry,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153296912404.jpg,2,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153296912404.jpg,Not Clearly Visible,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153296912404.jpg,None,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153296912404.jpg,Not Visible,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153296912404.jpg,Multiple,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153296912404.jpg,True,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153296912404.jpg,Sedan,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153296912404.jpg,In Motion,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153296912404.jpg,False,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153296912404.jpg,Two-Way,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153296912404.jpg,Forward,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153296912404.jpg,Moving,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153296912404.jpg,Good,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153296912404.jpg,NoImpairments,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153296912404.jpg,Clear,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153296912404.jpg,2,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153298412404.jpg,Parking Area,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153298412404.jpg,Daytime,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153298412404.jpg,Overcast,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153298412404.jpg,Dry,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153298412404.jpg,1,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153298412404.jpg,Visible,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153298412404.jpg,None,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153298412404.jpg,Not Visible,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153298412404.jpg,Multiple,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153298412404.jpg,True,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153298412404.jpg,Sedan,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153298412404.jpg,SUV,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153298412404.jpg,Utility Vehicle,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153298412404.jpg,In Motion,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153298412404.jpg,Parked,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153298412404.jpg,Two-Way,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153298412404.jpg,Forward,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153298412404.jpg,Moving,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153298412404.jpg,Reduced,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153298412404.jpg,NoImpairments,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153298412404.jpg,Clear,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153298412404.jpg,2,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153299362404.jpg,Parking Area,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153299362404.jpg,Daytime,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153299362404.jpg,Overcast,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153299362404.jpg,Dry,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153299362404.jpg,2,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153299362404.jpg,Not Clearly Visible,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153299362404.jpg,None,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153299362404.jpg,Not Visible,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153299362404.jpg,Multiple,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153299362404.jpg,True,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153299362404.jpg,Sedan,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153299362404.jpg,Minivan,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153299362404.jpg,In Motion,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153299362404.jpg,False,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153299362404.jpg,Two-Way,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153299362404.jpg,Forward,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153299362404.jpg,Moving,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153299362404.jpg,Good,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153299362404.jpg,NoImpairments,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153299362404.jpg,Clear,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153299362404.jpg,2,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153301362404.jpg,Parking Area,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153301362404.jpg,Daytime,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153301362404.jpg,Overcast,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153301362404.jpg,Dry,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153301362404.jpg,1,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153301362404.jpg,Visible,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153301362404.jpg,None,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153301362404.jpg,Not Visible,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153301362404.jpg,Multiple,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153301362404.jpg,True,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153301362404.jpg,Utility Vehicle,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153301362404.jpg,Sedan,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153301362404.jpg,SUV,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153301362404.jpg,In Motion,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153301362404.jpg,Parked,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153301362404.jpg,Two-Way,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153301362404.jpg,Forward,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153301362404.jpg,Moving,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153301362404.jpg,Reduced,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153301362404.jpg,NoImpairments,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153301362404.jpg,Clear,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153301362404.jpg,2,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153302512404.jpg,Parking Area,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153302512404.jpg,Daytime,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153302512404.jpg,Overcast,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153302512404.jpg,Dry,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153302512404.jpg,2,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153302512404.jpg,Not Clearly Visible,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153302512404.jpg,None,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153302512404.jpg,Not Visible,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153302512404.jpg,Multiple,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153302512404.jpg,True,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153302512404.jpg,Sedan,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153302512404.jpg,Utility Truck,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153302512404.jpg,In Motion,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153302512404.jpg,False,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153302512404.jpg,Two-Way,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153302512404.jpg,Forward,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153302512404.jpg,Moving,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153302512404.jpg,Good,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153302512404.jpg,NoImpairments,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153302512404.jpg,Clear,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153302512404.jpg,2,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153303912404.jpg,Parking Area,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153303912404.jpg,Daytime,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153303912404.jpg,Overcast,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153303912404.jpg,Dry,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153303912404.jpg,1,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153303912404.jpg,Visible,1
n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153303912404.jpg,None,1
